
2023-10-18 09:38:34.508813 Cannot insert the value NULL into column 'VATIncluded', table 'InfinityPOS.dbo.psSales'; column does not allow nulls. INSERT fails.
2023-10-19 10:04:05.426762 {'Sales': [{'SaleItems': [{'Barcode': '2301810000005', 'Qty': '2.000', 'ItemDueAmount': 52000}, {'Barcode': '2300350000001', 'Qty': '1.000', 'ItemDueAmount': 29800}, {'Barcode': '2300350000001', 'Qty': '1.000', 'ItemDueAmount': 29800}, {'Barcode': '3270190116929', 'Qty': '3.000', 'ItemDueAmount': 28440}, {'Barcode': '9556404001033', 'Qty': '5.000', 'ItemDueAmount': 13250}, {'Barcode': '4890008120307', 'Qty': '5.000', 'ItemDueAmount': 13250}, {'Barcode': '4890008100309', 'Qty': '5.000', 'ItemDueAmount': 13250}, {'Barcode': '2360110000009', 'Qty': '0.180', 'ItemDueAmount': 5994}, {'Barcode': '2360080000009', 'Qty': '0.392', 'ItemDueAmount': 11564}, {'Barcode': '2360190000005', 'Qty': '0.092', 'ItemDueAmount': 2836}, {'Barcode': '2301990000000', 'Qty': '0.300', 'ItemDueAmount': 11925}, {'Barcode': '2301990000000', 'Qty': '0.300', 'ItemDueAmount': 11925}, {'Barcode': '8656021373139', 'Qty': '1.000', 'ItemDueAmount': 3990}, {'Barcode': '2086500310014', 'Qty': '1.000', 'ItemDueAmount': 370}, {'Barcode': '2086500310021', 'Qty': '1.000', 'ItemDueAmount': 220}, {'Barcode': '3616180433025', 'Qty': '1.000', 'ItemDueAmount': 8100}, {'Barcode': '8801252147602', 'Qty': '1.000', 'ItemDueAmount': 2970}], 'SalePayments': [{'PaymentTypeID': 'Khan Bank', 'PaymentAmount': 239684}], 'TerminalID': '3403', 'CashierEmpCode': '226', 'DDTDNo': '000002057441034231019003403000054', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FdX8kjbKlbkQt002zNgsdSs='};order_id: 418031;cashiername: Enkhjin
2023-10-19 10:04:05.426762 {'Sales': [{'SaleItems': [{'Barcode': '2300830000002', 'Qty': '4.000', 'ItemDueAmount': 7200}], 'SalePayments': [{'PaymentTypeID': 'Khan Bank', 'PaymentAmount': 7200}], 'TerminalID': '3417', 'CashierEmpCode': '200', 'DDTDNo': '000002057441034231019003417000061', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FdX8kjbKlbkQt002zNgsdSs='};order_id: 418037;cashiername: Enkhjin
2023-10-19 10:04:05.426762 {'Sales': [{'SaleItems': [{'Barcode': '2301220000008', 'Qty': '1.000', 'ItemDueAmount': 3700}], 'SalePayments': [{'PaymentTypeID': 'Cash', 'PaymentAmount': 3700}], 'TerminalID': '3417', 'CashierEmpCode': '200', 'DDTDNo': '000002057441034231019003417000088', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FdX8kjbKlbkQt002zNgsdSs='};order_id: 418062;cashiername: Enkhjin
2023-10-19 10:04:05.426762 {'Sales': [{'SaleItems': [{'Barcode': '2300830000002', 'Qty': '3.000', 'ItemDueAmount': 5400}], 'SalePayments': [{'PaymentTypeID': 'Cash', 'PaymentAmount': 5400}], 'TerminalID': '3417', 'CashierEmpCode': '200', 'DDTDNo': '000002057441034231019003417000090', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FdX8kjbKlbkQt002zNgsdSs='};order_id: 418064;cashiername: Enkhjin
2023-10-19 10:04:05.426762 {'Sales': [{'SaleItems': [{'Barcode': '2330170000004', 'Qty': '1.000', 'ItemDueAmount': 3350}, {'Barcode': '8656008537172', 'Qty': '2.000', 'ItemDueAmount': 6960}, {'Barcode': '2325240000008', 'Qty': '1.000', 'ItemDueAmount': 3300}, {'Barcode': '2330170000004', 'Qty': '1.000', 'ItemDueAmount': 3350}, {'Barcode': '9066085411422', 'Qty': '2.000', 'ItemDueAmount': 11280}, {'Barcode': '2325470000007', 'Qty': '0.410', 'ItemDueAmount': 3239}], 'SalePayments': [{'PaymentTypeID': 'Golomt Bank', 'PaymentAmount': 31479}], 'TerminalID': '3404', 'CashierEmpCode': '193', 'DDTDNo': '000002057441034231019003404000057', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FdX8kjbKlbkQt002zNgsdSs='};order_id: 418034;cashiername: Enkhjin
2023-10-19 10:04:05.426762 {'Sales': [{'SaleItems': [{'Barcode': '4620001319596', 'Qty': '1.000', 'ItemDueAmount': 3190}, {'Barcode': '2323290000009', 'Qty': '0.460', 'ItemDueAmount': 8280}], 'SalePayments': [{'PaymentTypeID': 'QPay', 'PaymentAmount': 11470}], 'TerminalID': '3403', 'CashierEmpCode': '226', 'DDTDNo': '000002057441034231019003403000065', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FdX8kjbKlbkQt002zNgsdSs='};order_id: 418041;cashiername: Enkhjin
2023-10-19 10:04:05.426762 {'Sales': [{'SaleItems': [{'Barcode': '8801062016679', 'Qty': '1.000', 'ItemDueAmount': 1360}], 'SalePayments': [{'PaymentTypeID': 'Cash', 'PaymentAmount': 1360}], 'TerminalID': '3404', 'CashierEmpCode': '193', 'DDTDNo': '000002057441034231019003404000068', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FdX8kjbKlbkQt002zNgsdSs='};order_id: 418044;cashiername: Enkhjin
2023-10-19 10:04:05.426762 {'Sales': [{'SaleItems': [{'Barcode': '3560070740529', 'Qty': '3.000', 'ItemDueAmount': 19110}, {'Barcode': '2086500310021', 'Qty': '1.000', 'ItemDueAmount': 220}, {'Barcode': '3080216053677', 'Qty': '1.000', 'ItemDueAmount': 41700}, {'Barcode': '6920238083016', 'Qty': '3.000', 'ItemDueAmount': 13320}, {'Barcode': '8654000106723', 'Qty': '1.000', 'ItemDueAmount': 20130}], 'SalePayments': [{'PaymentTypeID': 'Cash', 'PaymentAmount': 94480}], 'TerminalID': '3403', 'CashierEmpCode': '226', 'DDTDNo': '000002057441034231019003403000085', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FdX8kjbKlbkQt002zNgsdSs='};order_id: 418059;cashiername: Enkhjin
2023-10-19 10:04:05.426762 {'Sales': [{'SaleItems': [{'Barcode': '8656170005035', 'Qty': '1.000', 'ItemDueAmount': 4140}, {'Barcode': '8656021167110', 'Qty': '1.000', 'ItemDueAmount': 9150}, {'Barcode': '8656000173026', 'Qty': '2.000', 'ItemDueAmount': 5500}, {'Barcode': '4606599002515', 'Qty': '1.000', 'ItemDueAmount': 3850}, {'Barcode': '8656000106031', 'Qty': '2.000', 'ItemDueAmount': 7440}, {'Barcode': '2086500310021', 'Qty': '1.000', 'ItemDueAmount': 220}], 'SalePayments': [{'PaymentTypeID': 'Cash', 'PaymentAmount': 28000}, {'PaymentTypeID': 'QPay', 'PaymentAmount': 2300}], 'TerminalID': '3404', 'CashierEmpCode': '193', 'DDTDNo': '000002057441034231019003404000089', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FdX8kjbKlbkQt002zNgsdSs='};order_id: 418063;cashiername: Enkhjin
2023-10-19 10:04:05.426762 {'Sales': [{'SaleItems': [{'Barcode': '8656170005165', 'Qty': '1.000', 'ItemDueAmount': 1790}, {'Barcode': '8656021373115', 'Qty': '1.000', 'ItemDueAmount': 1500}, {'Barcode': '3014260287047', 'Qty': '2.000', 'ItemDueAmount': 2760}, {'Barcode': '3270190130796', 'Qty': '1.000', 'ItemDueAmount': 1630}, {'Barcode': '4005900009227', 'Qty': '1.000', 'ItemDueAmount': 11230}, {'Barcode': '3560070457144', 'Qty': '1.000', 'ItemDueAmount': 1650}, {'Barcode': '4005808369676', 'Qty': '1.000', 'ItemDueAmount': 11230}, {'Barcode': '8000380005949', 'Qty': '1.000', 'ItemDueAmount': 14400}, {'Barcode': '9556121026906', 'Qty': '1.000', 'ItemDueAmount': 3310}, {'Barcode': '9556121026982', 'Qty': '1.000', 'ItemDueAmount': 4480}, {'Barcode': '8935024142370', 'Qty': '1.000', 'ItemDueAmount': 11430}, {'Barcode': '2086500310021', 'Qty': '1.000', 'ItemDueAmount': 220}], 'SalePayments': [{'PaymentTypeID': 'Cash', 'PaymentAmount': 65630}], 'TerminalID': '3404', 'CashierEmpCode': '193', 'DDTDNo': '000002057441034231019003404000070', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FdX8kjbKlbkQt002zNgsdSs='};order_id: 418046;cashiername: Enkhjin
2023-10-19 10:04:05.426762 {'Sales': [{'SaleItems': [{'Barcode': '8656170005608', 'Qty': '1.000', 'ItemDueAmount': 1900}, {'Barcode': '8656021393366', 'Qty': '2.000', 'ItemDueAmount': 4260}], 'SalePayments': [{'PaymentTypeID': 'Cash', 'PaymentAmount': 6160}], 'TerminalID': '3404', 'CashierEmpCode': '193', 'DDTDNo': '000002057441034231019003404000071', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FdX8kjbKlbkQt002zNgsdSs='};order_id: 418047;cashiername: Enkhjin
2023-10-19 10:04:05.426762 {'Sales': [{'SaleItems': [{'Barcode': '2301400000002', 'Qty': '1.000', 'ItemDueAmount': 1600}], 'SalePayments': [{'PaymentTypeID': 'QPay', 'PaymentAmount': 1600}], 'TerminalID': '3417', 'CashierEmpCode': '200', 'DDTDNo': '000002057441034231019003417000072', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FdX8kjbKlbkQt002zNgsdSs='};order_id: 418048;cashiername: Enkhjin
2023-10-19 10:04:05.426762 {'Sales': [{'SaleItems': [{'Barcode': '2086500310021', 'Qty': '1.000', 'ItemDueAmount': 220}], 'SalePayments': [{'PaymentTypeID': 'Cash', 'PaymentAmount': 220}], 'TerminalID': '3403', 'CashierEmpCode': '226', 'DDTDNo': '000002057441034231019003403000083', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FdX8kjbKlbkQt002zNgsdSs='};order_id: 418057;cashiername: Enkhjin
2023-10-19 10:04:05.426762 {'Sales': [{'SaleItems': [{'Barcode': '8656008536175', 'Qty': '1.000', 'ItemDueAmount': 3880}, {'Barcode': '9556121025817', 'Qty': '1.000', 'ItemDueAmount': 7560}, {'Barcode': '2321720000001', 'Qty': '0.892', 'ItemDueAmount': 6467}], 'SalePayments': [{'PaymentTypeID': 'Cash', 'PaymentAmount': 17905}], 'TerminalID': '3404', 'CashierEmpCode': '193', 'DDTDNo': '000002057441034231019003404000092', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FdX8kjbKlbkQt002zNgsdSs='};order_id: 418066;cashiername: Enkhjin
2023-10-19 10:04:05.426762 {'Sales': [{'SaleItems': [{'Barcode': '3390509964796', 'Qty': '1.000', 'ItemDueAmount': 7900}, {'Barcode': '5060045590251', 'Qty': '1.000', 'ItemDueAmount': 91390}, {'Barcode': '2086500310021', 'Qty': '1.000', 'ItemDueAmount': 220}], 'SalePayments': [{'PaymentTypeID': 'Cash', 'PaymentAmount': 99510}], 'TerminalID': '3403', 'CashierEmpCode': '226', 'DDTDNo': '000002057441034231019003403000073', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FdX8kjbKlbkQt002zNgsdSs='};order_id: 418049;cashiername: Enkhjin
2023-10-19 10:04:05.426762 {'Sales': [{'SaleItems': [{'Barcode': '2322800000003', 'Qty': '0.450', 'ItemDueAmount': 12150}, {'Barcode': '2324590000003', 'Qty': '0.804', 'ItemDueAmount': 7638}, {'Barcode': '2325080000008', 'Qty': '1.156', 'ItemDueAmount': 10982}], 'SalePayments': [{'PaymentTypeID': 'Cash', 'PaymentAmount': 30770}], 'TerminalID': '3403', 'CashierEmpCode': '226', 'DDTDNo': '000002057441034231019003403000075', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FdX8kjbKlbkQt002zNgsdSs='};order_id: 418051;cashiername: Enkhjin
2023-10-19 10:04:05.426762 {'Sales': [{'SaleItems': [{'Barcode': '2301270000003', 'Qty': '1.000', 'ItemDueAmount': 1500}], 'SalePayments': [{'PaymentTypeID': 'Cash', 'PaymentAmount': 1500}], 'TerminalID': '3417', 'CashierEmpCode': '200', 'DDTDNo': '000002057441034231019003417000086', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FdX8kjbKlbkQt002zNgsdSs='};order_id: 418060;cashiername: Enkhjin
2023-10-19 10:04:05.426762 {'Sales': [{'SaleItems': [{'Barcode': '4600605029268', 'Qty': '1.000', 'ItemDueAmount': 9440}, {'Barcode': '8656020826162', 'Qty': '1.000', 'ItemDueAmount': 7800}, {'Barcode': '8656020651450', 'Qty': '1.000', 'ItemDueAmount': 5700}, {'Barcode': '2360050000008', 'Qty': '0.490', 'ItemDueAmount': 9310}, {'Barcode': '3616181589240', 'Qty': '1.000', 'ItemDueAmount': 11200}], 'SalePayments': [{'PaymentTypeID': 'Khan Bank', 'PaymentAmount': 43450}], 'TerminalID': '3404', 'CashierEmpCode': '193', 'DDTDNo': '000002057441034231019003404000087', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FdX8kjbKlbkQt002zNgsdSs='};order_id: 418061;cashiername: Enkhjin
2023-10-19 10:04:05.426762 {'Sales': [{'SaleItems': [{'Barcode': '8936096670020', 'Qty': '1.000', 'ItemDueAmount': 6540}, {'Barcode': '4680040410180', 'Qty': '1.000', 'ItemDueAmount': 2250}, {'Barcode': '4607084352320', 'Qty': '1.000', 'ItemDueAmount': 5070}, {'Barcode': '884394001917', 'Qty': '1.000', 'ItemDueAmount': 3200}, {'Barcode': '8801056290016', 'Qty': '1.000', 'ItemDueAmount': 1730}], 'SalePayments': [{'PaymentTypeID': 'Golomt Bank', 'PaymentAmount': 18790}], 'TerminalID': '3403', 'CashierEmpCode': '226', 'DDTDNo': '000002057441034231019003403000096', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FdX8kjbKlbkQt002zNgsdSs='};order_id: 418067;cashiername: Enkhjin
2023-10-19 10:04:05.426762 {'Sales': [{'SaleItems': [{'Barcode': '8654000107409', 'Qty': '1.000', 'ItemDueAmount': 17810}, {'Barcode': '8654170103034', 'Qty': '1.000', 'ItemDueAmount': 6980}, {'Barcode': '8658000158546', 'Qty': '2.000', 'ItemDueAmount': 11880}, {'Barcode': '4607111033444', 'Qty': '1.000', 'ItemDueAmount': 6900}, {'Barcode': '8801901021055', 'Qty': '4.000', 'ItemDueAmount': 18920}, {'Barcode': '8680211457286', 'Qty': '1.000', 'ItemDueAmount': 18730}, {'Barcode': '8936036023688', 'Qty': '1.000', 'ItemDueAmount': 2280}, {'Barcode': '8801252260608', 'Qty': '2.000', 'ItemDueAmount': 9820}, {'Barcode': '038900029708', 'Qty': '1.000', 'ItemDueAmount': 12210}, {'Barcode': '2086500310014', 'Qty': '1.000', 'ItemDueAmount': 370}], 'SalePayments': [{'PaymentTypeID': 'Khan Bank', 'PaymentAmount': 105900}], 'TerminalID': '3404', 'CashierEmpCode': '193', 'DDTDNo': '000002057441034231019003404000074', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FdX8kjbKlbkQt002zNgsdSs='};order_id: 418050;cashiername: Enkhjin
2023-10-19 10:04:05.426762 {'Sales': [{'SaleItems': [{'Barcode': '50142', 'Qty': '1.000', 'ItemDueAmount': 7250}, {'Barcode': '8656004280171', 'Qty': '1.000', 'ItemDueAmount': 2530}], 'SalePayments': [{'PaymentTypeID': 'Khan Bank', 'PaymentAmount': 9780}], 'TerminalID': '3404', 'CashierEmpCode': '193', 'DDTDNo': '000002057441034231019003404000082', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FdX8kjbKlbkQt002zNgsdSs='};order_id: 418056;cashiername: Enkhjin
2023-10-19 10:04:05.426762 {'Sales': [{'SaleItems': [{'Barcode': '2304050000002', 'Qty': '1.000', 'ItemDueAmount': 4500}, {'Barcode': '2323160000009', 'Qty': '0.380', 'ItemDueAmount': 9500}, {'Barcode': '2322880000009', 'Qty': '0.244', 'ItemDueAmount': 9760}, {'Barcode': '2323170000006', 'Qty': '0.260', 'ItemDueAmount': 5200}], 'SalePayments': [{'PaymentTypeID': 'Golomt Bank', 'PaymentAmount': 28960}], 'TerminalID': '3404', 'CashierEmpCode': '193', 'DDTDNo': '000002057441034231019003404000078', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FdX8kjbKlbkQt002zNgsdSs='};order_id: 418054;cashiername: Enkhjin
2023-10-19 10:04:05.426762 {'Sales': [{'SaleItems': [{'Barcode': '2323080000004', 'Qty': '0.156', 'ItemDueAmount': 2808}, {'Barcode': '2322930000003', 'Qty': '0.122', 'ItemDueAmount': 5490}, {'Barcode': '8656019801170', 'Qty': '1.000', 'ItemDueAmount': 3900}, {'Barcode': '2325700000005', 'Qty': '1.766', 'ItemDueAmount': 2649}, {'Barcode': '2086500310021', 'Qty': '1.000', 'ItemDueAmount': 220}, {'Barcode': '2325210000007', 'Qty': '0.198', 'ItemDueAmount': 1723}, {'Barcode': '8656002577174', 'Qty': '1.000', 'ItemDueAmount': 3780}, {'Barcode': '2325760000007', 'Qty': '0.896', 'ItemDueAmount': 5358}, {'Barcode': '2321720000001', 'Qty': '0.874', 'ItemDueAmount': 6337}, {'Barcode': '8656170012385', 'Qty': '3.000', 'ItemDueAmount': 4260}, {'Barcode': '9556121025817', 'Qty': '1.000', 'ItemDueAmount': 7560}, {'Barcode': '8654000651926', 'Qty': '1.000', 'ItemDueAmount': 5440}, {'Barcode': '2325230000001', 'Qty': '0.092', 'ItemDueAmount': 1352}, {'Barcode': '2325100000001', 'Qty': '0.232', 'ItemDueAmount': 3828}, {'Barcode': '8720573208024', 'Qty': '1.000', 'ItemDueAmount': 4500}, {'Barcode': '4891199182334', 'Qty': '1.000', 'ItemDueAmount': 1500}], 'SalePayments': [{'PaymentTypeID': 'Golomt Bank', 'PaymentAmount': 60705}], 'TerminalID': '3403', 'CashierEmpCode': '226', 'DDTDNo': '000002057441034231019003403000081', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FdX8kjbKlbkQt002zNgsdSs='};order_id: 418055;cashiername: Enkhjin
2023-10-19 10:04:05.426762 {'Sales': [{'SaleItems': [{'Barcode': '2343590000004', 'Qty': '1.000', 'ItemDueAmount': 9900}, {'Barcode': '2301270000003', 'Qty': '1.000', 'ItemDueAmount': 1500}], 'SalePayments': [{'PaymentTypeID': 'Khan Bank', 'PaymentAmount': 11400}], 'TerminalID': '3417', 'CashierEmpCode': '200', 'DDTDNo': '000002057441034231019003417000097', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FdX8kjbKlbkQt002zNgsdSs='};order_id: 418070;cashiername: Enkhjin
2023-10-19 10:04:05.426762 {'Sales': [{'SaleItems': [{'Barcode': '8658000719471', 'Qty': '2.000', 'ItemDueAmount': 3780}, {'Barcode': '8654000560860', 'Qty': '1.000', 'ItemDueAmount': 4070}, {'Barcode': '8654000560877', 'Qty': '1.000', 'ItemDueAmount': 4870}], 'SalePayments': [{'PaymentTypeID': 'Golomt Bank', 'PaymentAmount': 12720}], 'TerminalID': '3404', 'CashierEmpCode': '193', 'DDTDNo': '000002057441034231019003404000094', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FdX8kjbKlbkQt002zNgsdSs='};order_id: 418068;cashiername: Enkhjin
2023-10-19 10:04:05.426762 {'Sales': [{'SaleItems': [{'Barcode': '2332250000003', 'Qty': '5.000', 'ItemDueAmount': 10500}, {'Barcode': '2332240000006', 'Qty': '5.000', 'ItemDueAmount': 10500}, {'Barcode': '7622210762481', 'Qty': '2.000', 'ItemDueAmount': 10600}, {'Barcode': '4607084352443', 'Qty': '1.000', 'ItemDueAmount': 3170}, {'Barcode': '7622210768131', 'Qty': '1.000', 'ItemDueAmount': 4830}], 'SalePayments': [{'PaymentTypeID': 'Golomt Bank', 'PaymentAmount': 39600}], 'TerminalID': '3404', 'CashierEmpCode': '193', 'DDTDNo': '000002057441034231019003404000095', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FdX8kjbKlbkQt002zNgsdSs='};order_id: 418069;cashiername: Enkhjin
2023-10-19 10:04:05.426762 {'Sales': [{'SaleItems': [{'Barcode': '2332430000007', 'Qty': '2.000', 'ItemDueAmount': 8800}, {'Barcode': '2332370000006', 'Qty': '2.000', 'ItemDueAmount': 7000}, {'Barcode': '8809058413709', 'Qty': '1.000', 'ItemDueAmount': 8900}, {'Barcode': '8801252142102', 'Qty': '1.000', 'ItemDueAmount': 7450}, {'Barcode': '3616181543273', 'Qty': '1.000', 'ItemDueAmount': 22500}], 'SalePayments': [{'PaymentTypeID': 'QPay', 'PaymentAmount': 54650}], 'TerminalID': '3403', 'CashierEmpCode': '226', 'DDTDNo': '000002057441034231019003403000098', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FdX8kjbKlbkQt002zNgsdSs='};order_id: 418071;cashiername: Enkhjin
2023-10-19 10:04:05.426762 {'Sales': [{'SaleItems': [{'Barcode': '5907467912042', 'Qty': '2.000', 'ItemDueAmount': 5520}, {'Barcode': '4607084353969', 'Qty': '2.000', 'ItemDueAmount': 4520}, {'Barcode': '8690997156525', 'Qty': '1.000', 'ItemDueAmount': 18440}, {'Barcode': '8656004236178', 'Qty': '1.000', 'ItemDueAmount': 5680}, {'Barcode': '8656020651825', 'Qty': '1.000', 'ItemDueAmount': 2370}, {'Barcode': '8656004268179', 'Qty': '1.000', 'ItemDueAmount': 2640}, {'Barcode': '8654000560020', 'Qty': '1.000', 'ItemDueAmount': 7260}, {'Barcode': '2086500310014', 'Qty': '1.000', 'ItemDueAmount': 370}, {'Barcode': '7622201701826', 'Qty': '1.000', 'ItemDueAmount': 8330}, {'Barcode': '8809207634528', 'Qty': '1.000', 'ItemDueAmount': 9900}, {'Barcode': '8656900026187', 'Qty': '2.000', 'ItemDueAmount': 6760}], 'SalePayments': [{'PaymentTypeID': 'Khan Bank', 'PaymentAmount': 71790}], 'TerminalID': '3404', 'CashierEmpCode': '193', 'DDTDNo': '000002057441034231019003404000099', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FdX8kjbKlbkQt002zNgsdSs='};order_id: 418072;cashiername: Enkhjin
2023-10-19 10:04:05.426762 {'Sales': [{'SaleItems': [{'Barcode': '8656021011260', 'Qty': '7.000', 'ItemDueAmount': 30100}, {'Barcode': '8656020764358', 'Qty': '3.000', 'ItemDueAmount': 13500}, {'Barcode': '8656020764389', 'Qty': '2.000', 'ItemDueAmount': 8200}, {'Barcode': '2086500310021', 'Qty': '1.000', 'ItemDueAmount': 220}], 'SalePayments': [{'PaymentTypeID': 'Cash', 'PaymentAmount': 52020}], 'TerminalID': '3404', 'CashierEmpCode': '193', 'DDTDNo': '000002057441034231019003404000017', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FdX8kjbKlbkQt002zNgsdSs='};order_id: 417998;cashiername: Enkhjin
2023-10-19 10:04:05.426762 {'Sales': [{'SaleItems': [{'Barcode': '46227720', 'Qty': '1.000', 'ItemDueAmount': 1260}], 'SalePayments': [{'PaymentTypeID': 'Cash', 'PaymentAmount': 1260}], 'TerminalID': '3403', 'CashierEmpCode': '226', 'DDTDNo': '000002057441034231019003403000019', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FdX8kjbKlbkQt002zNgsdSs='};order_id: 418000;cashiername: Enkhjin
2023-10-19 10:04:05.426762 {'Sales': [{'SaleItems': [{'Barcode': '7622210309358', 'Qty': '1.000', 'ItemDueAmount': 2140}, {'Barcode': '8656020726684', 'Qty': '1.000', 'ItemDueAmount': 1520}], 'SalePayments': [{'PaymentTypeID': 'QPay', 'PaymentAmount': 3660}], 'TerminalID': '3403', 'CashierEmpCode': '226', 'DDTDNo': '000002057441034231019003403000021', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FdX8kjbKlbkQt002zNgsdSs='};order_id: 418002;cashiername: Enkhjin
2023-10-19 10:04:05.426762 {'Sales': [{'SaleItems': [{'Barcode': '5901414203474', 'Qty': '1.000', 'ItemDueAmount': 5250}], 'SalePayments': [{'PaymentTypeID': 'Golomt Bank', 'PaymentAmount': 5250}], 'TerminalID': '3403', 'CashierEmpCode': '226', 'DDTDNo': '000002057441034231019003403000049', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FdX8kjbKlbkQt002zNgsdSs='};order_id: 418026;cashiername: Enkhjin
2023-10-19 10:04:05.426762 {'Sales': [{'SaleItems': [{'Barcode': '4607033880270', 'Qty': '1.000', 'ItemDueAmount': 2960}], 'SalePayments': [{'PaymentTypeID': 'Golomt Bank', 'PaymentAmount': 2960}], 'TerminalID': '3403', 'CashierEmpCode': '226', 'DDTDNo': '000002057441034231019003403000020', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FdX8kjbKlbkQt002zNgsdSs='};order_id: 418001;cashiername: Enkhjin
2023-10-19 10:04:05.426762 {'Sales': [{'SaleItems': [{'Barcode': '8656021373498', 'Qty': '1.000', 'ItemDueAmount': 3000}, {'Barcode': '8656020613106', 'Qty': '2.000', 'ItemDueAmount': 6560}, {'Barcode': '8656002859171', 'Qty': '1.000', 'ItemDueAmount': 15250}], 'SalePayments': [{'PaymentTypeID': 'Cash', 'PaymentAmount': 24810}], 'TerminalID': '3403', 'CashierEmpCode': '226', 'DDTDNo': '000002057441034231019003403000010', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FdX8kjbKlbkQt002zNgsdSs='};order_id: 417993;cashiername: Enkhjin
2023-10-19 10:04:05.426762 {'Sales': [{'SaleItems': [{'Barcode': '8656020816149', 'Qty': '1.000', 'ItemDueAmount': 4300}], 'SalePayments': [{'PaymentTypeID': 'Cash', 'PaymentAmount': 4300}], 'TerminalID': '3403', 'CashierEmpCode': '226', 'DDTDNo': '000002057441034231019003403000013', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FdX8kjbKlbkQt002zNgsdSs='};order_id: 417996;cashiername: Enkhjin
2023-10-19 10:04:05.426762 {'Sales': [{'SaleItems': [{'Barcode': '8656170005882', 'Qty': '1.000', 'ItemDueAmount': 3000}], 'SalePayments': [{'PaymentTypeID': 'QPay', 'PaymentAmount': 3000}], 'TerminalID': '3403', 'CashierEmpCode': '226', 'DDTDNo': '000002057441034231019003403000043', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FdX8kjbKlbkQt002zNgsdSs='};order_id: 418020;cashiername: Enkhjin
